VISA;TITRE;REALISATEUR;PRODUCTEURS;DEVIS;GENRE;EOF;RANG;ASR;PAYANTE;CLAIR;NATIONALITE;Date;DECOMPOSITION;AIDES
128321;DESORDRES;FAURE Etienne;BAGAN FILMS / EIVISSA PRODUCTIONS;369 132,00;Fiction;;3;;;;France;2012;France-100;Crédit D'impot
132877;FANNY;AUTEUIL Daniel;A.S. FILMS / PATHE PRODUCTION / ZACK FILMS;7 685 956,00;Fiction;;3;;;;France;2012;France-100;Sofica,Crédit D'impot,Aide Régionale
131962;NUIT D'EN FACE (LA);RUIZ Raoul;MARGO CINEMA;838 450,00;Fiction;;3;;;;France;2012;France-100;Aide Régionale
133138;PARADJANOV;AVEDIKIAN Serge / FETISOVA Olena;ARAPROD / ARTE FRANCE CINEMA;2 083 198,00;Fiction;;1 / 1;;;ARTE;Ukraine/France/Georgie/Armenie;2012;Ukraine-55 / France-25 / Georgie-10 / Armenie-10;
120101;SECRET DE LOULOU (LE);OMOND Eric;FRANCE 3 CINEMA / PRIMA LINEA PRODUCTIONS;7 320 531,00;Animation;;1;avant;;F3 FRANCE 4;France/Belgique;2012;France-82 / Belgique-18;Sofica,Crédit D'impot,Aide Régionale
130177;SENS DE L'HUMOUR (LE);CANTO Maryline;CHRISTMAS IN JULY;1 049 679,00;Fiction;;1;avant;;;France;2012;France-100;Sofica,Crédit D'impot
135206;THEOREME ZERO;GILLIAM Terry;LE PACTE;10 338 212,00;Fiction;;3;;;;Grande Bretagne/Roumanie/France;2012;Grande Bretagne-51 / Roumanie-37 / France-11;
131382;VANITA;DIRITTI Giorgio;GROUPE DEUX;5 025 468,00;Fiction;;3;;;;Italie/France;2012;Italie-90 / France-10;
138513;Accident;TONDOWSKI Dan;SUPERBE FILMS;2,68;Fiction;;1;;;;Afrique Du Sud/France;2014;Afrique Du Sud-60 / France-40;
134756;Ana arabia;GITAI Amos;AGAV FILMS SARL;0,95;Fiction;;3;;;;France/Israël;2014;France-54 / Israël-46;
140098;Cow-boys (Les);BIDEGAIN Thomas;FRANCE 2 CINEMA / LES PRODUCTIONS DU TRESOR;7,99;Fiction;;1;avant;C+ Ciné+;F2;France/Belgique;2014;France-85 / Belgique-15;Sofica,Crédit D'impot
131669;Don't grow up;POIRAUD Thierry;CAPTURE THE FLAG FILMS / NOODLES PRODUCTION;2,50;Fiction;;3;;C+ Ciné+;;Espagne/France;2014;Espagne-90 / France-10;
138820;Entre 10 et 12;HOOGENDOORN Peter;UNLIMITED;1,44;Fiction;;1;;;;Pays-bas/Belgique/France;2014;Pays-bas-60 / Belgique-30 / France-10;Crédit D'impot
139806;Mama;MEDEM Julio;MARE NOSTRUM PRODUCTIONS;3,71;Fiction;;3;;;;Espagne/France;2014;Espagne-86 / France-14;Sofica
122343;Mune;PHILIPPON Benoît / HEBOYAN Alexandre;KINOLOGY / ONYX FILMS / ORANGE STUDIO;14,07;Anim;;2 / 1;;;;France;2014;France-100;
139271;Un français;DIASTEME;FIN AOUT PRODUCTIONS / FRANCE 3 CINEMA / MARS FILMS;3,59;Fiction;;3;avant;C+ OCS;F3;France;2014;France-100;Sofica,Crédit D'impot
136548;24 jours;ARCADY Alexandre;ALEXANDRE FILMS / LES FILMS DU CHERCHE MIDI / NEW LIGHT FILMS;4,73;Fiction;;3;;;;France;2013;France-100;Crédit D'impot,Aide Régionale
125948;Cat 5;BYATT Andy / BARBANCON Cyril;OURAGAN FILMS / SAINT THOMAS PRODUCTIONS;7,53;Docu;;2 / 1;;;;France/Belgique;2013;France-69 / Belgique-30;
110497;Invincibles (Les);BERTHE Frederic;CHIC FILMS SAS / CN2 PRODUCTIONS / EUROPACORP / JF FILMS / ORANGE STUDIO / SCARLETT ET COMPAGNIE;7,44;Fiction;;3;;;;France;2013;France-100;Crédit D'impot,Aide Régionale
135661;Justice ou le chaos (La);GARENQ Vincent;FRANCE 3 CINEMA / MARS FILMS / NORD OUEST FILMS;7,97;Fiction;;3;;;F3;France/Luxembourg/Belgique;2013;France-57 / Luxembourg-28 / Belgique-13;Sofica
136173;Red Rose;FARSI Sepideh;CINE SUD PROMOTION;0,90;Fiction;;3;;;;France/Grèce;2013;France-70 / Grèce-30;
132530;Tempête sous un crane;BOUFFARTIGUE Clara;POINT DU JOUR;0,16;Docu;;1;après;;;France;2013;France-100;
136476;Tokyo fiancée;LIBERSKI Stefan;LES FILMS DU WORSO;3,13;Fiction;;3;;;;Belgique/Canada/France;2013;Belgique-67 / Canada-20 / France-13;
129734;Yema;SAHRAOUI Djamila;NEON PRODUCTIONS;0,78;Fiction;;3;;;;Algérie/France;2013;Algérie-74 / France-26;
121867;BELLEVILLE TOKYO;GIRARD Elise;ALLIANCE DE PRODUCTION CINEMATOGRAPHIQUE / DOLCE VITA FILMS;524 550,00;Fiction;;1;;;;France;2010;France-100;Aide Régionale
126215;CELIO AZZURO;WINSPEARE Edoardo;13 PRODUCTION / 13 PRODUCTIONS;318 381,00;Documentaire;;3;;;;Italie/France;2010;Italie-80 / France-20;
124504;HABEMUS PAPAM;MORETTI Nanni;FRANCE 3 CINEMA / LE PACTE;9 504 666,00;Fiction;;3;;;;Italie/France;2010;Italie-77 / France-22;Sofica
122160;SUR LA PISTE DU MARSUPILAMI;CHABAT Alain;CHEZ WAM / PATHE PRODUCTION / TF1 FILMS PRODUCTION;39 376 399,00;Fiction;;3;;;;France;2010;France-100;
127872;THE LADY;BESSON Luc;EUROPACORP / FRANCE 2 CINEMA;22 107 079,00;Fiction;;3;;;;France;2010;France-100;
126548;UN HEUREUX EVENEMENT;BEZANCON Remi;FRANCE 2 CINEMA / GAUMONT / MANDARIN CINEMA;11 475 158,00;Fiction;;3;;;;France/Belgique;2010;France-74 / Belgique-26;
121250;UN MONDE A L'ENVERS;SOLANAS Juan;FRANCE 2 CINEMA / JOUROR PRODUCTIONS / KINOLOGIC FILMS UD / ONYX FILMS / ORANGE STUDIO / UPSIDE DOWN FILMS;34 312 577,00;Fiction;;2;;;;Canada/France;2010;Canada-78 / France-21;
125747;UNE VIE TRANQUILLE;CUPELLINI Claudio;BABE FILMS;4 200 000,00;Fiction;;3;;;;Italie/Allemagne/France;2010;Italie-70 / Allemagne-20 / France-10;
109802;5EME EMPIRE (LE);DE OLIVEIRA Manoel;GEMINI FILMS;2 396 625,00;Fiction;;3;;;;Portugal/France;2004;Portugal-70 / France-30;
108435;JE NE SUIS PAS LA POUR ETRE AIME;BRIZE Stéphane;TS PRODUCTIONS;2 187 756,00;Fiction;;2;avant;;;France;2004;France-100;Sofica,Crédit D'impot,Aide Régionale
106697;MAROCK;MARRAKCHI Laila;FRANCE 3 CINEMA / LAZENNEC ET ASSOCIES / LIBRAIRIE LE PACTE;2 489 355,00;Fiction;;1;avant;;;France;2004;France-100;
109567;TERRE PROMISE;GITAI Amos;AGAV FILMS SARL / ARTE FRANCE CINEMA / MP PRODUCTIONS;2 661 442,00;Fiction;;3;;;;France/Israel;2004;France-60 / Israel-40;
106337;VINGT NUITS ET UN JOUR DE PLUIE;LAM-LE;L'AUTRE RIVAGE;2 060 089,00;Fiction;;2;;;;Allemagne/France;2004;Allemagne-60 / France-39;Sofica
149013;Comme un seul homme;BELLION Eric;LES FILMS DU CAP;340 471,00;Docu;OUI;1;;;;France;2018;France-100;
146599;Enorme;LETOURNEUR Sophie;VITO FILMS ET AVENUE B PRODUCTIONS;2 993 495,00;Fiction;OUI;3;;C+ Ciné+;;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
140995;Gendre de ma vie (Le);DESAGNAT François;NAC FILMS ET PATHÉ FILMS;7 745 388,00;Fiction;OUI;3;;C+ Ciné+;TF1 C8 TMC;France;2018;France-100;Crédit D'impot,Aide Régionale
148630;Gogo;PLISSON Pascal;LADYBIRDS CINÉMA;1 683 216,00;Docu;OUI;3;;;;France;2018;France-100;Crédit D'impot
149340;Invité (L');CHIARINI Duccio;HOUSE ON FIRE;1 300 000,00;Fiction;NON;3;;;;Italie/Suisse/France;2018;Italie-64 / Suisse-26 / France-10;
148279;Maguy Marin l'urgence d'agir;MAMBOUCH David;NAIA PRODUCTIONS;328 799,00;Docu;OUI;1;;;;France;2018;France-100;
149819;Remember me;ROSETE Martin;F COMME FILM;3 169 725,00;Fiction;NON;2;;;;Espagne/France;2018;Espagne-89 / France-11;
149961;Sol;MARQUES NAKACHE Jézabel;ILIADE ET FILMS ET STUDIOCANAL;4 577 231,00;Fiction;OUI;1;;C+ Ciné+;;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
145171;Yao;GODEAU Philippe;PAN EUROPÉENNE;6 535 060,00;Fiction;OUI;3;;C+ Ciné+;F2;France;2018;France-100;Sofica,Crédit D'impot
139991;Black snake, jour d'indépendance;NGIJOL Thomas / ROCHER Karole;WHY NOT PRODUCTIONS;9 521 855,00;Fiction;OUI;3 / 1;;C+ OCS;C8;France;2017;France-100;Crédit D'impot
146208;Caniba;CASTAING-TAYLOR Lucien / PARAVEL Verena;NORTE PRODUCTIONS;500 518,00;Docu;OUI;3 / 3;avant;;;France;2017;France-100;Sofica
147253;Caravan;SCHIPPER Sebastian;KAZAK PRODUCTIONS;5 158 571,00;Fiction;NON;3;;;Arte;Allemagne/France;2017;Allemagne-85 / France-15;
145525;Echappée (L');PARDO Mathias;CHI-FOU-MI PRODUCTIONS;2 165 643,00;Fiction;OUI;1;;C+ Ciné+;;France;2017;France-100;Crédit D'impot,Aide Régionale
144694;Filles du soleil (Les);HUSSON Eva;MANEKI FILMS;3 997 700,00;Fiction;OUI;2;;C+ OCS;;France/Belgique/Géorgie;2017;France-68 / Belgique-22 / Géorgie-10;Sofica,Crédit D'impot,Aide Régionale
147535;Homme qui a surpris tout le monde (L');MERKULOVA Natalia / CHUPOV Alexei;ARIZONA PRODUCTIONS;990 000,00;Fiction;NON;3 / 2;;;;Russie/France/Estonie;2017;Russie-70 / France-20 / Estonie-10;
145678;In the fade;AKIN Fatih;MACASSAR PRODUCTIONS;4 947 074,00;Fiction;NON;3;;C+ Ciné+;;Allemagne/France;2017;Allemagne-84 / France-16;
145595;Je vais mieux;AMERIS Jean-Pierre;EUROPACORP;6 280 026,00;Fiction;OUI;3;;C+ OCS;F3;France;2017;France-100;Crédit D'impot
144631;Mademoiselle de Joncquières;MOURET Emmanuel;MOBY DICK FILMS;3 590 000,00;Fiction;OUI;3;avant;;Arte;France;2017;France-100;Crédit D'impot,Aide Régionale
143686;Marche ou crève;BONHOMME Margaux;AVENUE B PRODUCTIONS;1 513 385,00;Fiction;OUI;1;avant;Ciné+;;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
147077;Maria by Callas;VOLF Tom;ELÉPHANT ADVENTURES/PETIT DRAGON;1 013 627,00;Docu;OUI;1;après;Ciné+ TV5;F3;France;2017;France-100;Crédit D'impot
141044;Minuscule - les mandibules du bout du monde;GIRAUD Hélène / SZABO Thomas;FUTURIKON FILMS ET FUTURIKON SA;13 426 913,00;Anim;OUI;2 / 2;;C+ OCS;F3;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
145785;Momo;LOBELLE Vincent / THIERY Sebastien;CURIOSA FILMS;8 721 763,00;Fiction;OUI;2 / 1;;C+ Ciné+;TF1 TMC;France;2017;France-100;
139561;Pearl;AMIEL Elsa;UNITÉ DE PRODUCTION;2 449 757,00;Fiction;OUI;1;avant;;;France/Suisse;2017;France-63 / Suisse-37;Sofica,Aide Régionale
147392;Slam;SEN GUPTA Partho;DOLCE VITA FILMS;1 872 905,00;Fiction;NON;3;;;;Australie/France;2017;Australie-75 / France-25;
145736;The load;GLAVONIC Ognjen;CINÉMA DEFACTO;545 348,00;Fiction;NON;3;;;;Serbie/France/Croatie;2017;Serbie-57 / France-25 / Croatie-19;
146107;Yemma;BOUKHITINE Lyèce;COMIC STRIP PRODUCTION;196 331,00;Docu;OUI;2;;Ciné+;;France;2017;France-100;Crédit D'impot,Aide Régionale
131357;Corporate;SILHOL Nicolas;KAZAK PRODUCTIONS;2 344 094,00;Fiction;OUI;1;;C+ Ciné+;;France;2016;France-100;Sofica,Crédit D'impot,Aide Régionale
143858;Divan du monde (Le);DE PAUW Swen;SEPPIA;290 360,00;Docu;OUI;1;;;;France;2016;France-100;Aide Régionale
145613;Madame;STHERS Amanda;LGM CINEMA;4 867 872,00;Fiction;NON;2;;C+ Ciné+;C8;France;2016;France-100;Crédit D'impot
144902;Napalm;LANZMANN Claude;MARGO CINEMA;1 765 000,00;Docu;OUI;3;avant;;;France;2016;France-100;Crédit D'impot,Aide Régionale
139540;Prendre le large;MOREL Gael;TS PRODUCTIONS;1 215 344,00;Fiction;OUI;3;avant;Ciné+;;France;2016;France-100;Sofica
145384;Yasmina fait des bails;DESROSIERES Antoine;LES FILMS DE L'AUTRE COUGAR;1 082 911,00;Fiction;OUI;3;avant;;;France;2016;France-100;Aide Régionale
144507;Affreux et méchants;GOMEZ Casimo;MILLE ET UNE PRODUCTIONS;2 852 896,00;Fiction;NON;1;;;;Italie/France;2016;Italie-80 / France-20;
144741;Jacques Mayol - l'homme dauphin;CHARITOS Lefteris;LES FILMS DU BALIBARI;608 050,00;Docu;OUI;1;;;;Grèce/France/Canada;2016;Grèce-58 / France-22 / Canada-20;
112453;CONCILE DE PIERRE (LE);NICLOUX Guillaume;TF1 FILMS PRODUCTION / UGC IMAGES / UGC YM;20 045 158,00;Fiction;;3;;;;France/Allemagne/Italie;2005;France-70 / Allemagne-20 / Italie-10;Sofica,Crédit D'impot
112976;ETOILE IMAGINAIRE (L');AMELIO Gianni;BABE FILMS / FRANCE 2 CINEMA;8 005 294,00;Fiction;;3;;;;Italie/France/Suisse;2005;Italie-70 / France-20 / Suisse-10;
112841;ETRANGÈRE (L');TURCO Marco;ARCAPIX / BABE FILMS;3 375 571,00;Fiction;;1;;;;Italie/France;2005;Italie-80 / France-20;
112702;ETRANGERE (L');COLOMBANI Florence;ARTE FRANCE CINEMA / GEMINI FILMS;1 603 290,00;Fiction;;3;;;;France/Portugal;2005;France-80 / Portugal-20;
113562;EXÈS;COGNITO Martin;FRELON PRODUCTIONS;664 077,00;Fiction;;3;;;;France;2005;France-100;Crédit D'impot
96396;FILLES DU BOTANISTE CHINOIS (LES);DAI Sijie;EUROPACORP / FRANCE 2 CINEMA / SOTELA & FAYOLLE FILMS;3 905 872,00;Fiction;;3;;;;France/Canada;2005;France-80 / Canada-20;
112953;HERITAGE (L');BABLUANI Gela / BABLUANI Temour;LES FILMS DE LA STRADA / PREMIUM FILMS / QUASAR PICTURES;1 347 350,00;Fiction;;3;avant;;;France;2005;France-100;Aide Régionale
111699;JACQUOU LE CROQUANT;BOUTONNAT Laurent;CINE B / HEATHCLIFF SA / PATHE PRODUCTION / TF1 FILMS PRODUCTION;20 311 000,00;Fiction;;2;;;;France;2005;France-100;Sofica,Crédit D'impot
112833;JANEM JANEM;BOUZAGLO Haim;MAZEL PRODUCTIONS;1 661 178,00;Fiction;;3;;;;Israel/France;2005;Israel-70 / France-30;
108268;KOMMA;DOYEN Martine;OF2B PRODUCTIONS;1 354 597,00;Fiction;;1;;;;Belgique/France;2005;Belgique-70 / France-29;
112818;NOS JOURS HEUREUX;TOLEDANO Eric;LA PETITE REINE / LA PETITE REINE / M6 FILMS / SOCIETE NOUVELLE DE DISTRIBUTION / YUME;6 332 376,00;Fiction;;2;;;;France;2005;France-100;Crédit D'impot,Aide Régionale
110142;POM LE POULAIN;RINGER Olivier;FRANCE 2 CINEMA / LA CHAUVE SOURIS;3 306 155,00;Fiction;;1;;;;Belgique/France;2005;Belgique-55 / France-44;Sofica
113523;PRESSENTIMENT (LE);DARROUSSIN Jean-Pierre;AGAT FILMS ET CIE / BAC FILMS / FRANCE 2 CINEMA;2 800 516,00;Fiction;;1;avant;;;France;2005;France-100;Crédit D'impot,Aide Régionale
110985;TRANSPORTEUR 2 (LE);LETERRIER Louis;EUROPACORP / TF1 FILMS PRODUCTION;24 584 460,00;Fiction;;3;;;;France;2005;France-100;
113511;VILAIN PETIT CANARD ET MOI (LE);HEGNER Michael / KIILERICH Karsten;FUTURIKON;5 948 761,00;Animation;;2;;;;Danemark/Allemagne/France/Irlande;2005;Danemark-46 / Allemagne-20 / France-20 / Irlande-13;
108282;AMERICAIN (L');TIMSIT Patrick;EUROPACORP TELEVISION / M6 FILMS / TENTATIVE D'EVASION;8 371 185,00;Fiction;;3;;;;France/Belgique;2003;France-80 / Belgique-20;
99191;BRODEUSES;FAUCHER Eleonore;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / MALLIA FILMS / SOMBRERO PRODUCTIONS;1 632 286,00;Fiction;;1;avant;;;France;2003;France-100;Aide Régionale
105152;CETTE FEMME LA;NICLOUX Guillaume;LES FILMS FLAM / LITTLE BEAR PRODUCTIONS / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION / TOPAZE BLEUE (TIERS FERME);4 389 306,00;Fiction;;3;;;;France;2003;France-100;Sofica,Aide Régionale
107696;CONFIANCE REGNE (LA);CHATILIEZ Etienne;LES PRODUCTIONS DU CHAMP POIRIER / TELEMA (EX SMEPA) (TIERS FERME) / TF1 DROITS AUDIOVISUELS;12 749 721,00;Fiction;;3;;;;France;2003;France-100;Sofica
102131;GARDIEN DE BUFFLES;NGUYEN-VO Nghiem-Minh;3B;955 674,00;Fiction;;1;;;;France/Belgique;2003;France-72 / Belgique-27;
107850;LITTORAL;MOUAWAD Wajdi;LES FILMS DE CINEMA (TIERS FERME);2 253 400,00;Fiction;;1;;;;Canada/France;2003;Canada-69 / France-30;
101880;MADAME EDOUARD;MONFILS Nadine;FRANCE 2 CINEMA / NOE PRODUCTIONS INT;5 025 707,00;Fiction;;1;;;;France/Belgique/Luxembourg;2003;France-65 / Belgique-20 / Luxembourg-15;Sofica
105667;THE D'ANIA (LE);OULD-KHELIFA Said;AGAT FILMS ET CIE;1 746 217,00;Fiction;;2;avant;;;France;2003;France-100;
90853;TOUJOURS TOUT DROIT;CANIGLIA Mario;ELLABEL PRODUCTIONS ALAIN B BELLON / FAUBOURG PRODUCTION;263 308,00;Fiction;;1;après;;;France;2003;France-100;
110557;ACCORDEUR DE TREMBLEMENTS DE TERRE (L');QUAY Stephen / QUAY Timothy;ARTE FRANCE CINEMA / CELLULOID DREAMS HOLDING / CELLULOID DREAMS PRODUCTIONS;3 034 724,00;Fiction;;3;;;;Allemagne/Grande Bretagne/France;2004;Allemagne-53 / Grande Bretagne-27 / France-19;
111096;DOUCHES FROIDES;CORDIER Antony;WHY NOT PRODUCTIONS;1 919 305,00;Fiction;;1;avant;;;France;2004;France-100;Crédit D'impot,Aide Régionale
106063;FALLING INTO PARADISE;RADOVIC Milos;MACT PRODUCTIONS;2 395 289,00;Fiction;;1;;;;Allemagne/France/Pays Bas/Serbie;2004;Allemagne-41 / France-37 / Pays Bas-11 / Serbie-8;
109428;ODEUR DU SANG (L') (L'ODORE DEL SANGUE);MARTONE Mario;ARCAPIX / BABE FILMS;3 016 000,00;Fiction;;3;;;;Italie/France;2004;Italie-85 / France-15;
110870;RAVISSEUSE (LA);SANTANA Antoine;ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FILM EN STOCK;2 174 822,00;Fiction;;2;avant;;;France;2004;France-100;Crédit D'impot
109463;RIVIERA;VILLACEQUE Anne;AGAT FILMS ET CIE / ARTE FRANCE CINEMA / BAC FILMS / NATAN PRODUCTIONS;3 016 927,00;Fiction;;2;avant;;;France;2004;France-100;Sofica,Crédit D'impot,Aide Régionale
108264;UN AN;BOULANGER Laurent;NOODLES PRODUCTION;1 017 311,00;Fiction;;1;avant;;;France;2004;France-100;Crédit D'impot,Aide Régionale
109815;UN FIL A LA PATTE;DEVILLE Michel;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / ELEFILM / FRANCE 2 CINEMA / LES FILMS DU LOSANGE;4 427 082,00;Fiction;;3;;;;France;2004;France-100;Sofica,Crédit D'impot
103776;VIE PRIVÉE (LA);BEN ATTIA Medhi / MODIANO Zina;GEMINI FILMS;1 200 986,00;Fiction;;1;;;;France;2004;France-100;
130475;ADIEU BERTHE - L'ENTERREMENT DE MEME;PODALYDES Bruno;ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / FRANCE 3 CINEMA / WHY NOT PRODUCTIONS;3 427 412,00;Fiction;;3;;;F3;France;2011;France-100;Sofica,Crédit D'impot,Aide Régionale
130930;AMITIÉS SINCÈRES;ARCHINARD Stephane / PREVOT-LEYGONIE François;D8 FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / SOCIETE NOUVELLE DE DISTRIBUTION / WY PRODUCTIONS;5 249 436,00;Fiction;;1 / 1;;;DIRECT 8;France;2011;France-100;Sofica,Crédit D'impot,Aide Régionale
129134;CIRCLES;GOLUBOVIC Srdan;ARTE FRANCE CINEMA / LA CINEFACTURE;2 066 119,00;Fiction;;3;;;ARTE;Allemagne/France/Serbie/Croatie/Slovenie;2011;Allemagne -39 / France-21 / Serbie-19 / Croatie-10 / Slovenie-10;
125870;COMME UN LION;COLLARDEY Samuel;ARTE FRANCE CINEMA / GEKO FILMS / LAZENNEC ET ASSOCIES;1 654 474,00;Fiction;;2;avant;;;France;2011;France-100;Crédit D'impot,Aide Régionale
129523;DE L'AUTRE COTE DU PERIPH;CHARHON David;M6 FILMS / MANDARIN CINEMA / MARS FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE;7 896 295,00;Fiction;;2;;;M6 W9;France;2011;France-100;Sofica,Crédit D'impot
128659;ÉTÉ DE GIACOMO (L');COMODIN Alessandro;LES FILMS D'ICI;223 766,00;Documentaire;;1;;;;France/Italie/Belgique;2011;France-41 / Italie-30 / Belgique-29;
125712;MAITRE DU MONDE;GIORDANO Enrico;MOB PRODUCTIONS;93 434,00;Fiction;;1;après;;;France;2011;France-100;
126681;MER À BOIRE (LA);MAILLOT Jacques;APIDEV 2010 / FRANCE 3 CINEMA / LGM CINEMA / WILD BUNCH;7 209 793,00;Fiction;;3;;;F3;France;2011;France-100;Sofica,Crédit D'impot,Aide Régionale
129157;MES HEROS;BESNARD Eric;ESKWAD / JOSY FILMS / MALEC PRODUCTION / PATHE PRODUCTION;7 865 808,00;Fiction;;3;;;;France;2011;France-100;Sofica,Crédit D'impot
118464;MINCE ALORS !;DE TURCKHEIM Charlotte;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / M6 FILMS / MON VOISIN PRODUCTIONS / TF1 DROITS AUDIOVISUELS / THELMA FILMS / UGC IMAGES;7 506 781,00;Fiction;;3;;;M6 W9;France;2011;France-100;Crédit D'impot
130576;MON FRÈRE ROBERT;GRONING Philip;L FILMS;3 312 507,00;Fiction;;3;;;;Allemagne/France;2011;Allemagne -80 / France-20;
131140;RÊVE ET SILENCE;ROSALES Jaime;LES PRODUCTIONS BALTHAZAR;2 014 734,00;Fiction;;3;;;;Espagne/France;2011;Espagne -80 / France-20;Aide Régionale
127074;UNE VIE MEILLEURE;KAHN Cédric;FRANCE 2 CINEMA / LES FILMS DU LENDEMAIN / MAIA CINEMA / MARS FILMS;5 680 099,00;Fiction;;3;;;F2;France/Canada;2011;France-90 / Canada-10;Sofica,Crédit D'impot,Aide Régionale
123765;AVENTURES EXTRAORDINAIRES D'ADELE BLANC-SEC (LES);BESSON Luc;APIPOULAI PROD / EUROPACORP / TF1 FILMS PRODUCTION;31 338 227,00;Fiction;;3;;;;France;2009;France-100;Sofica,Crédit D'impot
118912;BANDE A BAADER (LA);EDEL Uli;NOUVELLES EDITIONS DE FILMS;20 280 177,00;Fiction;;3;;;;Allemagne/France/Republique Tcheque;2009;Allemagne -70 / France-20 / Republique Tcheque-10;
123927;CARMEL;GITAI Amos;AGAV FILMS SARL;2 102 177,00;Fiction;;3;;;;Israel/France/Italie;2009;Israel -64 / France-23 / Italie-11;
122983;CHICAS;REZA Yasmina;FRANCE 2 CINEMA / LES FILMS DU 24 / ZANAGAR FILMS;6 800 627,00;Fiction;;1;;;;France;2009;France-100;Sofica,Crédit D'impot,Aide Régionale
121456;CHOMSKY & CIE;AZAM Olivier / MERMET Daniel;LES MUTINS DE PANGEE;330 021,00;Documentaire;;2 / 1;après;;;France;2009;France-100;
122162;ENSEMBLE C'EST TROP;FAZER Lea;CHEZ WAM / STUDIOCANAL / TF1 FILMS PRODUCTION;6 779 763,00;Fiction;;3;;;;France;2009;France-100;Crédit D'impot
120809;GAINSBOURG (VIE HEROÏQUE);SFAR Joann;FRANCE 2 CINEMA / ONE WORLD FILMS / ORANGE STUDIO / XILAM FILMS;16 304 796,00;Fiction;;2;;;;France;2009;France-100;Sofica,Crédit D'impot,Aide Régionale
124506;JE VOUS AIME TRES BEAUCOUP;LOCQUET Philippe;MAZEL PRODUCTIONS;2 676 272,00;Fiction;;2;;;;France;2009;France-100;Crédit D'impot,Aide Régionale
121952;MOURIR COMME UN HOMME;RODRIGUES Joao Pedro;AD VITAM PRODUCTION;1 641 749,00;Fiction;;3;;;;Portugal/France;2009;Portugal -80 / France-20;
118913;NOUS RESTERONS SUR TERRE;BOURGEOIS Olivier / BAROUGIER Pierre;KI COMMUNICATION;4 723 555,00;Documentaire;;1 / 1;;;;France;2009;France-100;
121914;PELLEAS ET MELISANDE LE CHANT DES AVEUGLES;BEZIAT Philippe;LFP;359 646,00;Documentaire;;1;après;;;France;2009;France-100;
113804;PLUIE DU DIABLE;COSSON Philippe;ZAGARIANKA PRODUCTIONS;908 794,00;Documentaire;;1;après;;;France;2009;France-100;
124473;RUBBER;DUPIEUX Quentin;ARTE FRANCE CINEMA / REALITISM FILMS SARL;749 341,00;Fiction;;2;;;;France;2009;France-100;
120810;SOUND OF NOISE;SIMONSSON Ola / STJARNE NILSSON Johannes;BLISS / WILD BUNCH;3 780 412,00;Fiction;;1 / 1;;;;Suede/France/Danemark;2009;Suede -54 / France-35 / Danemark-10;Sofica
134323;Ainsi squattent-ils;MAFFRE Marie;KIEN PRODUCTIONS;0,18;Docu;;1;;;;France;2013;France-100;Aide Régionale
137839;Bodybuilder;ZEM Roschdy;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / HOLE IN ONE FILMS / MARS FILMS;4,24;Fiction;;3;;;;France;2013;France-100;Sofica,Crédit D'impot
135330;Cadences obstinées;ARDANT Fanny;ALFAMA FILMS PRODUCTION / FRANCE 3 CINEMA;2,91;Fiction;;2;;;F3;France/Portugal;2013;France-80 / Portugal-20;
136769;Coeur d'un père;MARTINEZ Philippe;B-TWEEN;6,00;Fiction;;3;;;;Russie/France;2013;Russie-67 / France-32;
137662;Delivrez-moi du mal;PIERRE-VICTOR Gary;PAN-EUROPEENNE;2,88;Fiction;;1;;;;France;2013;France-100;Sofica,Crédit D'impot
131372;Generation Mitterrand;CASTRO Nicolas;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / DELANTE FILMS / FRANCE 2 CINEMA / KARE PRODUCTIONS / TF1 DROITS AUDIOVISUELS / UGC IMAGES;4,25;Fiction;;1;;;F2;France;2013;France-100;Sofica,Crédit D'impot
136320;Heures creuses (Les);LESUR Aaron Fernandez;TITA PRODUCTIONS;0,71;Fiction;;2;;;;Mexique/France;2013;Mexique-70 / France-30;
137600;Lazar;RISTOVSKI Svetozar;ARIZONA PRODUCTIONS;1,08;Fiction;;3;;;;Macédoine/Bulgarie/Croatie/France;2013;Macédoine-57 / Bulgarie-19 / Croatie-13 / France-10;
